code,energy_kcal_100g,energy_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g,sodium_100g,predict
3263855096346,30.0,126.0,0.0,0.0,7.4,7.4,0.0,0.0,0.0,1
3760259010553,469.0,1962.0,28.0,19.0,45.0,19.0,8.0,0.27,0.108,2
55690317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8410300109266,316.0,1322.0,0.2,0.1,3.7,0.1,0.5,1.1,0.44,2
841330112373,0.0,0.0,0.0,0.0,3.5714285714286,3.5714285714286,0.0,1.0714285714286,0.42857142857144,1
3287123501004,334.0,1397.0,14.0,10.0,53.0,51.0,1.3999999761581,0.050000000745058,0.0200000002980232,2
3660992004072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43098563514,321.0,1343.0,13.74,3.82,37.4,1.53,12.21,1.355,0.542,2
4716266502580,20.0,84.0,0.1,0.1,4.5,4.4,0.1,0.0,0.0,1
5411188113911,75.0,314.0,2.0,0.4,9.7,9.6,3.5,0.16,0.064,1
3245390266743,164.0,686.0,6.5,1.0,23.0,0.5,2.1,0.88,0.352,3
7331494129001,351.0,1469.0,27.0,17.0,0.0,0.0,27.0,0.0,0.0,2
4306188047629,127.0,531.0,2.0,0.80000001192093,22.0,2.7999999523163,4.1999998092651,1.1,0.44,3
0405789214141,3.5398230088496,15.0,0.0,0.0,0.88495575221239,0.0,0.0,0.2212389380531,0.08849557522124,1
854646006441,428.5714,1793.0,16.6667,1.1905,50.0,7.1429,23.8095,1.30952375,0.5238095,2
3800000103025,62.0,259.0,3.6,2.3,4.2,4.2,3.2,0.12,0.048,1
1597979585793,456.0,1908.0,17.0,11.0,66.0,20.0,1.9,0.72,0.288,2
9100000155586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3263859474720,237.0,992.0,9.0,4.4,28.0,3.7,10.0,1.3,0.52,3
10003480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9310645260679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2279856034110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
628915827521,90.0,377.0,6.0,4.0,1.0,0.0,8.0,0.55,0.22,1
9782070409235,32.0,134.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,1
3073781125658,854.49996948242,3575.0,17.749999761581,6.9999998807908,35.999999046325,6.4999997615815,10.249999761582,1.8500000238419,0.74000000953676,0
5400113656098,50.0,212.0,0.5,0.1,10.0,10.0,1.0,0.4,0.16,1
0202739015748,240.0,1004.0,8.7,5.4,36.0,25.0,4.3,0.41,0.164,3
4337256187732,249.0,1055.0,1.0,0.5,50.0,3.1,8.7,1.0,0.4,3
9300602364847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8431838264531,255.0,1067.0,21.0,0.6,50.0,2.4,8.4,0.9,0.36,3
8422410111237,244.0,1021.0,13.0,5.1,1.0,0.5,31.0,4.7,1.88,3
3400936667396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5214000175001,124.0,519.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,3
8033247530186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5998470110280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3517360015508,898.0,3757.0,99.8,90.4,0.0,0.0,0.0,0.01,0.004,0
8431876170610,479.0,1984.0,34.0,6.8,11.0,1.7,23.0,10.4,4.16,2
11194323844,36.0,151.0,0.0,0.0,7.94,6.35,0.79,0.8725,0.349,1
810387020917,50.0,209.0,0.0,0.0,12.22,11.11,0.0,0.015,0.006,1
68100904055,15.189873417722,64.0,15.189873417722,7.5949367088608,8.8607594936709,1.2658227848101,12.658227848101,1.2658227848101,0.50632911392404,1
0206044013970,371.0,1552.0,31.0,22.0,22.0,1.0,22.0,1.7999999523163,0.71999998092652,2
850006817139,6.3424947145877,27.0,0.0,0.0,1.2684989429175,1.2684989429175,0.21141649048626,0.17970401691332,0.071881606765328,1
8437019000226,473.0,1979.0,20.0,14.0,62.0,14.0,8.7,0.42,0.168,2
4015732204035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0280100051106,256.0,1071.0,1.0,0.2,49.0,1.1,7.7,1.4,0.56,3
28125945,337.0,1410.0,35.0,21.0,3.1,3.1,2.4,0.1,0.04,2
77948006029,212.76595744681,890.0,2.1276595744681,0.0,44.68085106383,4.2553191489362,4.2553191489362,0.10638297872341,0.042553191489364,3
10042222209981,200.0,837.0,8.57,2.86,2.86,0.0,31.4,1.64,0.657,3
8413178332910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9349301000014,503.0,2105.0,28.0,18.25,56.25,48.75,5.5,0.18125,0.0725,2
11351049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0204954018375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3481290466566,590.0,2469.0,43.8,37.4,42.8,40.6,3.9,0.2,0.08,0
3092718613549,338.0,1414.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,2
9417574001424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13964213638,515.0,2155.0,33.33,0.0,48.48,21.21,6.06,0.2725,0.109,2
3248650124562,88.0,369.0,0.6,0.1,12.0,0.7,4.8,0.85,0.34,1
8426755002076,121.0,506.0,10.6,0.0,4.1,0.0,1.4,1.35,0.54,3
3544800001852,25.0,105.0,0.5,0.2,0.7,0.4,0.5,1.1,0.44,1
8423086002263,31.0,130.0,0.5,0.0,5.5,1.1,1.5,0.5,0.2,1
3256221134759,554.0,2281.0,59.1,4.7,4.8,3.3,0.7,2.3,0.92,2
68062023351,381.81818181818,1598.0,1.8181818181818,0.0,76.363636363636,3.6363636363636,12.727272727273,0.0,0.0,2
2120752003352,405.0,1695.0,33.0,33.0,0.1,0.1,27.0,0.0,0.0,2
8436548717513,223.0,933.0,16.39999961853,6.4000000953674,1.1000000238419,0.89999997615814,17.700000762939,2.7000000476837,1.08000001907348,3
2302794005666,103.0,431.0,0.9,0.3,0.0,0.0,24.0,0.26,0.104,1
4063367208676,98.0,414.0,2.6,2.3,18.0,10.0,0.5,0.13,0.052,1
3302746381021,0.0,367.0,4.9,1.7,8.7,1.0,3.2,0.86,0.344,1
74388003502,136.36363636364,571.0,9.0909090909091,3.4090909090909,0.0,0.0,13.636363636364,0.3409090909091,0.13636363636364,3
8436553291121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
77034013412,500.0,2092.0,32.142857142857,5.3571428571429,42.857142857143,25.0,17.857142857143,0.3125,0.125,2
80459705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3073781075625,395.0,1653.0,39.0,26.0,3.0,2.5,8.0,1.2,0.48,2
8010835007060,27.0,113.0,0.4,0.06,4.12,3.78,1.16,1.16,0.464,1
810297030037,136.0,569.0,5.6,0.8,19.2,15.2,1.6,0.0,0.0,3
0044000037086,440.0,1841.0,18.0,6.0,72.0,28.0,4.0,0.95,0.38,2
3482970008694,372.0,1556.0,55.0,23.0,2.3,1.7,0.0,0.2,0.08,2
3046920008440,556.0,2326.0,35.0,16.0,55.0,53.0,4.9,0.12,0.048,2
9421901022525,418.0,1749.0,9.5,8.9,2.8,0.7,1.1,0.0,0.0,2
80069744,200.0,837.0,16.0,11.0,3.0,1.0,11.0,2.1,0.84,3
4388860554762,339.0,1418.0,0.8,0.1,69.0,0.7,10.3,0.0,0.0,2
7610184007905,564.0,2360.0,45.0,6.0,19.0,8.0,21.0,1.5,0.6,0
3460931621632,162.0,678.0,9.1,3.6,9.0,0.6,9.7,1.04,0.416,3
3770003020110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8000003044430,664.0,2778.0,60.0,7.0,4.6,4.5,21.0,0.17,0.068,0
611190494458,516.12903225806,2159.0,35.483870967742,16.129032258065,51.612903225806,38.709677419355,9.6774193548387,0.12096774193548,0.048387096774192,2
850009942289,31.4317,132.0,0.0,0.0,7.8579,7.6833,0.0,0.0,0.0,1
5060622270019,520.0,2176.0,53.333333333333,3.3333333333333,9.0,7.6666666666667,1.6666666666667,2.26666675,0.9066667,2
3175681215795,371.0,1552.0,1.3,0.4,80.0,2.2,7.6,0.85,0.34,2
842826000006,3.0,13.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,1
8712566314249,6.0,25.0,0.5,0.2,0.6,0.5,0.5,0.64,0.256,1
0012000056390,19.0,79.0,0.0,0.0,4.6,4.5,0.0,0.0,0.0,1
9003454129205,213.0,891.0,14.0,0.0,14.0,13.0,6.7,0.0,0.0,3
4840820004590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3564700780909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2240013021489,129.0,540.0,6.3,2.6,0.5,0.0,18.0,0.18,0.072,3
2262302006663,321.0,1340.0,29.0,9.2,0.5,0.5,28.0,4.0,1.6,2
8028833003670,364.0,1523.0,1.4,0.3,80.7,1.6,6.6,0.0,0.0,2
21130092109,83.0,347.0,0.0,0.0,19.05,1.19,2.38,0.09,0.036,1
4088600056395,374.0,1565.0,5.3,0.9,66.0,1.2,11.0,0.0,0.0,2
2551708014144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8425402605929,352.0,1473.0,5.5,1.0,56.0,15.0,35.0,0.19,0.076,2
3760278560039,558.0,2335.0,27.200000762939,22.299999237061,69.699996948242,19.200000762939,8.1000003814697,0.80000001192093,0.320000004768372,2
11110974402,107.0,448.0,3.57,0.0,3.57,3.57,14.29,3.3025,1.321,1
5201083341799,97.0,404.0,5.0,3.5,3.8,3.8,9.1,0.1,0.04,1
3431590007396,112.0,469.0,2.5,0.3,15.6,10.7,3.7,0.975,0.39,1
60612520013,428.5714,1793.0,7.1429,0.0,28.5714,0.0,42.8571,4.28571425,1.7142857,2
9002668515651,316.0,1322.0,26.0,13.0,0.5,0.5,20.0,2.4,0.96,2
812582013701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3700256717864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
05730713,123.0,515.0,2.1,1.3,19.0,18.0,71.0,0.29,0.116,3
8421003000422,100.0,418.0,0.0,0.0,1.9,0.0,23.0,1.3,0.52,1
3326290005004,136.0,569.0,4.1,0.5,21.4,0.9,2.2,0.1,0.04,3
4012852001735,25.0,105.0,0.5,0.1,6.1,5.3,0.5,0.0,0.0,1
5410263013665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22116276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4061461560805,46.0,46.0,0.5,0.1,11.0,11.0,0.5,0.01,0.004,1
3770012185787,477.0,1996.0,32.0,4.8,29.0,20.0,17.0,0.22,0.088,2
60383187033,233.3333,976.0,0.0,0.0,56.6667,46.6667,3.3333,2.66666675,1.0666667,3
8031082000086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8594013597234,45.0,188.0,12.4,7.1,74.6,50.7,2.7,0.0,0.0,1
5060281650085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8414892313124,256.0,1071.0,9.0,5.5,39.0,22.0,4.2,0.0,0.0,3
5201671803647,172.0,720.0,18.7,3.0,2.1,0.5,0.9,3.3,1.32,3
8032755322658,479.0,2004.0,22.0,3.8,62.0,34.0,6.5,0.16,0.064,2
1883997003983,359.0,1502.0,0.2,0.1,81.5,3.8,7.8,2.35,0.94,2
4061461435967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
850023976307,500.0,2092.0,28.571428571429,3.5714285714286,53.571428571429,3.5714285714286,7.1428571428571,1.4285714285714,0.57142857142856,2
2431628050050,151.0,632.0,5.8,1.4,0.0,0.0,24.0,1.4,0.56,3
8901777605066,450.0,1883.0,23.333333333333,13.333333333333,53.333333333333,23.333333333333,6.6666666666667,0.0,0.0,2
8901719912290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5410363063904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3760243488214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
82086240037,62.5,262.0,1.0416666666667,0.625,9.5833333333333,9.5833333333333,3.3333333333333,0.21875,0.0875,1
753519460796,571.42857142857,2391.0,50.0,8.9285714285714,32.142857142857,3.5714285714286,17.857142857143,0.75892857142857,0.303571428571428,0
910538,464.28571428571,1943.0,10.714285714286,0.0,71.428571428571,3.5714285714286,14.285714285714,1.3392857142857,0.53571428571428,2
70270506977,117.64705882353,492.0,0.0,0.0,29.411764705882,29.411764705882,0.0,0.22058823529412,0.088235294117648,1
3062750923852,638.0,2669.0,50.0,11.0,11.0,5.6,33.0,0.0,0.0,0
8410564014832,615.0,2573.0,50.0,8.9,17.0,6.6,21.0,0.41,0.164,0
754721280103,232.0,971.0,17.86,2.68,14.29,1.79,1.79,0.425,0.17,3
51933307902,333.0,1393.0,1.11,0.0,62.22,2.22,22.22,0.0275,0.011,2
5425026610456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3259011199570,511.0,2138.0,27.0,13.0,60.0,23.0,5.4,0.325,0.13,2
209427019613,250.0,1046.0,7.3,3.3,35.0,2.4,9.5,1.0,0.4,3
3770013650024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4038745601059,36.0,151.0,0.5,0.1,9.0,9.0,0.5,0.01,0.004,1
8032591570466,372.0,1556.0,1.5,0.0,74.0,2.0,14.0,0.0,0.0,2
2458742034049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8720604230130,383.0,1599.0,21.0,14.5,42.0,36.3,0.0,0.0,0.0,2
2350362003026,411.0,1720.0,33.7,25.26,2.25,2.25,24.8,1.99,0.796,2
4033443502219,27.0,113.0,0.1,0.0,5.8,5.6,5.6,0.6,0.24,1
8414192305386,397.0,1661.0,6.5,4.4,9.5,8.1,74.0,0.6,0.24,2
760695004812,857.14285714286,3586.0,100.0,17.857142857143,0.0,0.0,0.0,0.0,0.0,0
808912002897,166.66666666667,697.0,8.3333333333333,1.0,23.333333333333,3.3333333333333,6.6666666666667,0.83333333333333,0.333333333333332,3
3700662716178,900.0,3766.0,99.8,15.1,0.0,0.0,0.0,0.0,0.0,0
626394305608,560.0,2343.0,50.0,9.0,10.0,2.0,30.0,0.5,0.2,0
4000177020180,39.0,163.0,0.0,0.0,9.4,9.4,0.0,0.0,0.0,1
667888059348,375.0,1570.0,0.0,0.0,100.0,68.8,0.0,0.0781,0.0312,2
91636916353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5000161005420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3700438700530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8424079000051,349.0,1460.0,0.5,0.1,80.0,0.0,7.0,0.0,0.0,2
856726007171,285.71428571429,1195.0,17.857142857143,7.1428571428571,0.0,0.0,25.0,4.6428571428573,1.85714285714292,3
0205642031096,299.0,1251.0,14.0,8.4,38.0,23.0,4.9,0.25,0.1,3
8001120447425,226.0,946.0,16.0,8.0,0.5,0.5,20.0,1.5,0.6,3
3760049798432,363.0,1519.0,15.0,3.8,47.0,12.0,8.5,0.9,0.36,2
0222437110019,250.0,1050.0,17.9,12.5,0.0,0.0,17.9,1.11,0.443,3
8001300552864,531.0,2222.0,52.0,22.0,7.3,0.7,9.2,3.0,1.2,2
01835427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
75450174366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.4,1
3272036007460,34.0,1435.0,0.0,0.0,8.3,8.1,0.0,0.0,0.0,2
41190057696,500.0,2092.0,0.0,0.0,0.0,0.0,100.0,14.25,5.7,2
5000112608472,16.0,67.0,0.0,0.0,3.9,3.9,0.0,0.18,0.072,1
75391026878,107.0,448.0,1.19,0.0,0.0,0.0,23.81,1.935,0.774,1
0099482730680,133.33333333333,558.0,0.0,0.0,26.666666666667,26.666666666667,1.3333333333333,2.6666666666667,1.06666666666668,3
36800917149,364.0,1523.0,0.0,0.0,81.82,0.0,9.09,0.0275,0.011,2
5205422170163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3701302100012,440.9,1845.0,24.0,5.5,3.2,0.2,51.2,0.3,0.12,2
3660992012176,114.0,477.0,4.7,1.6,8.5,1.0,7.4,0.8,0.32,1
25293000964,42.0,176.0,1.46,0.21,4.17,3.33,2.5,0.1,0.04,1
377009601665,529.0,2208.0,30.0,11.0,59.0,27.0,3.8,0.33,0.132,2
8422823141258,482.0,2017.0,20.0,11.0,68.0,20.0,6.0,0.5,0.2,2
8000017287106,520.0,2176.0,31.0,19.0,52.0,50.0,4.9,0.0,0.0,2
4742581003426,492.0,2059.0,30.0,11.0,48.0,30.0,5.0,0.0,0.0,2
0200005017977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8414606336289,331.0,1385.0,7.53,1.75,50.97,1.11,14.86,0.0,0.0,2
3222476759092,87.0,364.0,3.4,2.4,11.0,9.8,3.0,0.08,0.032,1
9310988013840,540.0,2259.0,34.0,15.6,52.8,4.0,6.4,1.68,0.672,2
7035620044823,40.0,168.0,0.0,0.0,9.9,9.9,0.0,0.0,0.0,1
620365030919,500.0,2092.0,46.666666666667,16.666666666667,30.0,13.333333333333,13.333333333333,1.25,0.5,2
8000390008589,361.0,1533.0,1.1,0.4,81.0,0.3,6.3,0.013,0.0052,2
8436022842304,402.0,1682.0,22.9,3.0,38.8,22.9,7.6,0.8,0.32,2
54037120,526.0,2201.0,29.0,17.0,60.0,58.0,6.0,0.35,0.14,2
3452200002662,147.0,615.0,0.2,0.05,35.0,30.0,0.5,0.0,0.0,3
63549027532,300.0,1255.0,20.0,13.3333,3.3333,0.0,26.6667,1.66666675,0.6666667,3
42563603281,475.0,1987.0,30.0,3.75,45.0,20.0,12.5,0.0,0.0,2
3425470400032,439.0,1837.0,14.0,7.4,69.0,55.0,8.2,0.1,0.04,2
8033753095995,132.46,554.0,1.09,0.19,27.73,0.76,4.62,1.87,0.748,3
8436556087349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5059334971277,329.0,1377.0,0.0,0.0,75.0,32.0,7.3,0.0,0.0,2
5051379096991,215.0,900.0,4.23,1.76,35.21,1.41,9.15,0.7825,0.313,3
0239969018430,404.0,1690.0,34.0,25.0,1.5,0.5,23.0,1.7,0.68,2
6009800405026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4019736012672,264.0,1105.0,23.0,1.9,8.1,2.5,5.2,1.58,0.632,3
76410904573,538.46153846154,2253.0,26.923076923077,9.6153846153846,61.538461538462,11.538461538462,7.6923076923077,2.5961538461537,1.03846153846148,2
75481681,285.0,1192.0,24.5,17.3,2.0,2.0,14.0,0.75,0.3,3
3264056090126,126.0,527.0,4.0,1.6,0.8,0.8,22.2,3.0,1.2,3
8850256100106,400.0,1674.0,0.0,0.0,99.9,99.9,0.0,0.0,0.0,2
6281016210117,448.0,1874.0,17.0,9.0,67.0,31.0,6.0,0.12,0.048,2
0203286005510,323.0,1351.0,5.3,0.7,57.0,1.7,11.0,3.3,1.32,2
8710400002994,455.0,1904.0,17.0,10.0,67.0,65.0,7.0,0.1,0.04,2
8004263502082,250.0,1046.0,0.5,0.0,55.0,55.0,2.2,0.0,0.0,3
8964000597927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4002221032736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
73296181005,100.0,418.0,0.0,0.0,20.0,20.0,0.0,3.5,1.4,1
3800047745820,545.0,2280.0,60.0,18.0,0.7,0.5,0.6,0.5,0.2,2
7640184080059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5400119574013,21.0,88.0,0.5,0.1,7.5,6.8,0.5,0.0,0.0,1
77890368671,62.0,259.0,0.0,0.0,15.04,14.16,0.0,0.0,0.0,1
6130760006357,110.04,456.42,9.0,6.13,5.26,3.34,2.0,0.9,0.36,1
8411211999038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19892764,416.0,1739.0,3.3,0.0,86.7,26.7,10.0,0.02,0.008,2
8437018957026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41224467606,143.0,598.0,14.29,1.79,3.57,0.0,0.0,4.1075,1.643,3
8480000108128,46.0,192.0,1.6,1.0,4.5,4.5,3.4,0.1,0.04,1
3265960440342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3558460690011,435.0,1820.0,16.0,0.0,67.0,67.0,5.0,0.0,0.0,2
85239110904,381.0,1594.0,28.57,19.05,0.0,0.0,23.81,1.5475,0.619,2
8032077012329,382.0,1598.0,6.0,1.4,65.0,5.6,13.0,0.0,0.0,2
7622210937520,437.0,1828.0,19.0,2.3,60.0,1.3,7.9,0.6,0.24,2
5060035408337,157.0,657.0,6.1,0.7,17.9,0.5,8.1,0.43,0.172,3
5214000733027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8056646624614,224.0,937.0,22.1,3.7,0.2,0.1,4.6,0.93,0.372,3
7613404723517,91.0,381.0,2.0,0.5,17.0,14.0,1.0,0.0,0.0,1
4015637010601,329.0,1377.0,3.9,0.8,51.0,6.4,15.0,5.4,2.16,2
2254369017256,192.0,803.0,11.0,3.3,1.2,0.3,22.0,0.0,0.0,3
8434532606430,535.0,2238.0,31.0,3.5,55.0,4.4,8.2,2.7,1.08,2
41220949472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3482970001213,93.0,389.0,4.2,1.3,7.75,0.3,3.8,0.72,0.288,1
7610005409956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5202088122628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8410867001041,198.0,828.0,11.6,1.3,21.1,2.0,1.9,0.7,0.28,3
4005500334194,107.0,448.0,7.6,0.8,8.2,3.9,0.9,1.0,0.4,1
24216432,366.0,1518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29222920170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3325,13.333,1
2100666000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6009214799001,403.0,1686.0,53.2999992370605,8.10000038146973,2.0,1.0,0.0500000007450581,0.0,0.0,2
3596710247691,240.0,1021.0,0.5,0.5,59.6,56.0,0.5,0.00508,0.002032,3
3770003617143,170.0,711.0,13.0,7.6,3.9,0.2,9.4,0.74,0.296,3
112233445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
785397003161,330.0,1381.0,19.59,12.37,31.96,23.71,5.15,0.695,0.278,2
886926216967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6675,2.667,1
768395494674,393.0,1644.0,0.0,0.0,96.43,75.0,0.0,0.625,0.25,2
6001087368353,259.0,1084.0,70.0,39.200000762939,0.30000001192093,0.0,2.0,2.5,1.0,3
754807243411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,2.25,1
8421414402037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8004835453088,425.0,1778.0,16.0,1.7,63.0,27.0,5.9,0.25,0.1,2
3274935202205,31.0,130.0,0.8,0.5,4.6,1.5,0.8,0.7,0.28,1
3760245730007,52.0,218.0,0.1,0.0,11.7,11.5,0.7,0.01,0.004,1
8998685053300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5000169515433,353.75,1480.0,0.75,0.125,11.25,5.875,5.5,0.0,0.0,2
8411894000168,482.0,2017.0,19.05,10.7,64.1,54.4,13.8,0.21,0.084,2
97137321160,272.0,1138.0,8.77,4.39,37.72,1.75,11.4,1.205,0.482,3
8437003831911,329.0,1377.0,20.9,6.5,0.5,0.5,35.1,5.5,2.2,2
850004522080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6260321626301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
97110031208,713.78091872792,2986.0,63.604240282686,7.0671378091873,28.268551236749,0.0,7.0671378091873,5.3003533568905,2.1201413427562,0
2114060030,70.0,293.0,1.95,0.0,10.16,7.03,1.56,0.8975,0.359,1
3564706684553,241.0,1024.0,0.5,0.0,59.0,55.0,0.5,0.02,0.008,3
5201054024546,104.0,435.0,0.0,0.0,18.0,18.0,8.1,0.0,0.0,1
3760059925897,485.0,2029.0,20.0,10.1,71.0,70.9,4.7,0.1,0.04,2
11110899422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9782800159263,75.0,314.0,1.5,1.1,11.0,11.0,3.5,0.11,0.044,1
754807102039,29.0,121.0,0.0,0.0,5.88,1.18,1.18,0.0,0.0,1
2098056034184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4001784015491,23.0,96.0,0.1,0.1,5.5,5.2,0.1,0.0,0.0,1
42202158,104.0,435.0,2.2,1.5,16.5,2.5,3.8,0.16,0.064,1
22506800069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15633668,322.0,1347.0,2.7000000476837,0.30000001192093,70.0,47.0,4.5,0.40000000596046,0.160000002384184,2
9556854006022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46000109916,247.0,1033.0,9.41,2.35,34.12,2.35,8.24,1.205,0.482,3
2461795040677,145.0,607.0,9.0,3.0,0.5,0.5,17.0,36.0,14.4,3
8423360010052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3222477366244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4099100190427,45.833333333333,192.0,0.0,0.0,10.833333333333,10.416666666667,0.83333333333333,0.0,0.0,1
4311501697825,59.0,247.0,1.3,0.8,8.6,8.5,3.0,0.2,0.08,1
5400141088106,201.0,841.0,11.2,6.9,18.0,3.7,6.5,1.5,0.6,3
20104160,123.0,515.0,8.8,4.0,6.9,4.9,4.0,1.0,0.4,3
3184340092653,331.0,1385.0,0.1,0.1,76.0,55.0,5.5,0.2,0.08,2
736211950338,306.0,1280.0,17.65,8.24,22.35,1.18,14.12,2.03,0.812,3
694009100420002027,415.0,1736.0,31.0,9.0,6.0,5.5,28.0,3.8,1.52,2
8435382819018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6954306881969,500.0,2092.0,33.333333333333,0.0,44.444444444444,0.0,11.111111111111,0.0,0.0,2
621898110055,90.0,377.0,8.3333333333333,6.6666666666667,1.3333333532015,0.83333333333333,0.83333333333333,0.0,0.0,1
20142506,247.0,1033.0,22.0,1.8,9.0,6.1,2.1,1.0,0.4,3
8424771090336,121.0,506.0,5.7,1.7,1.9,1.9,16.0,2.6,1.04,3
3565840207998,268.0,1121.0,29.0,4.8,1.3,1.3,1.1,1.2,0.48,3
4066447135930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20747497,250.0,1046.0,18.0,9.0,1.0,1.0,21.0,3.7,1.48,3
7610400069915,617.0,2582.0,47.0,35.0,43.0,43.0,4.6,0.15,0.06,0
